gene_claim_name	gene_name	entrez_id	gene_claim_source
2745	CD86	942	GuideToPharmacologyInteractions
ENSG00000260394			Ensembl
ENSG00000198491			Ensembl
ENSG00000249188	ENPP7P1	100421823	Ensembl
ENSG00000177169	ULK1	8408	Ensembl
ENSG00000249004	PRMT5P1	100420927	Ensembl
ENSG00000249098			Ensembl
P51800	CLCNKA	1187	TEND
ENSG00000232662	LDHBP1	100289475	Ensembl
ENSG00000183049	CAMK1D	57118	HingoraniCasas
2361	F12	2161	GuideToPharmacologyGenes
ENSG00000258776			Ensembl
ENSG00000213669			Ensembl
ENSG00000284410	MIR6733	102465439	Ensembl
ENSG00000137843	PAK6	56924	Ensembl
ENSG00000270440			Ensembl
ENSG00000264695			Ensembl
ENSG00000262497	FAM187B2P	100421621	Ensembl
ENSG00000231062			Ensembl
ENSG00000116824	CD2	914	HingoraniCasas
ENSG00000265831	MIR3123	100422856	Ensembl
MAPK11	MAPK11	5600	MyCancerGenomeClinicalTrial
ENSG00000214433	GOLGA2P8	728477	Ensembl
ENSG00000185697	MYBL1	4603	Ensembl
ENSG00000078401	EDN1	1906	HingoraniCasas
KCNJ16	KCNJ16	3773	GO
RFFL	RFFL	117584	GO
138803	OR13C3	138803	dGene
ENSG00000196427	NBPF4	148545	Ensembl
ENSG00000106477	CEP41	95681	RussLampel
ENSG00000276650			Ensembl
ENSG00000173372	C1QA	712	HingoraniCasas
HDAC11	HDAC11	79885	ClearityFoundationClinicalTrial
SDC1	SDC1	6382	GO
ENSG00000125337	KIF25	3834	Ensembl
717	C2	717	dGene
LIPC	LIPC	3990	NCI
ENSG00000257947			Ensembl
ENSG00000258812	TRAV33	28649	Ensembl
ENSG00000248440			Ensembl
ENSG00000177693	OR4F5	79501	RussLampel
ENSG00000279166			Ensembl
PIK3AP1	PIK3AP1	118788	GO
ENSG00000234859			Ensembl
ENSG00000254646	OR8B10P	390274	Ensembl
P23443	RPS6KB1	6198	TdgClinicalTrial
ENSG00000246985	SOCS2-AS1	144481	Ensembl
ENSG00000262031	LINC01974	105371798	Ensembl
4919	ROR1	4919	dGene
P08473	MME	4311	TdgClinicalTrial
85366	MYLK2	85366	dGene
ENSG00000239008	SNORA78	677844	Ensembl
ENSG00000170185	USP38	84640	Ensembl
2071	MAP3K11	4296	GuideToPharmacologyInteractions
ENSG00000283188	MIR2052	100302260	Ensembl
ENSG00000273188			Ensembl
PRDM5	PRDM5	11107	GO
ENSG00000250040	RAF1P1	348910	Ensembl
P43657	LPAR6	10161	TdgClinicalTrial
ENSG00000252739	RNU7-151P	106480824	Ensembl
P51685	CCR8	1237	HopkinsGroom
ENSG00000259631			Ensembl
2063	MAP2K2	5605	GuideToPharmacologyGenes
ENSG00000261335			Ensembl
ENSG00000115216	NRBP1	29959	HingoraniCasas
254042	METAP1D	254042	dGene
ENSG00000138792	ENPEP	2028	HingoraniCasas
ENSG00000278066			Ensembl
LACTB	LACTB	114294	GO
ENSG00000202034	RNU6-399P	106481892	Ensembl
463	CHRNA2	1135	GuideToPharmacologyInteractions
AQP9	AQP9	366	GO
ENSG00000253927			Ensembl
CAMK2G	CAMK2G	818	NCI
ENSG00000223546	LINC00630	100287765	Ensembl
ENSG00000254893			Ensembl
ENSG00000224658			Ensembl
ENSG00000274612			Ensembl
ITGB3	ITGB3	3690	GO
DAZL	DAZL	1618	GO
ENSG00000148429	USP6NL	9712	Ensembl
ENSG00000163673	DCLK3	85443	HingoraniCasas
ENSG00000164265	SCGB3A2	117156	Ensembl
ENSG00000246640			Ensembl
Q6NSJ0	MYORG	57462	HopkinsGroom
PSMA7L	PSMA8	143471	ChemblInteractions
ENSG00000172602	RND1	27289	Ensembl
ENSG00000235023			Ensembl
ENSG00000273331	TM4SF19-TCTEX1D2	100534611	Ensembl
ENSG00000174667	OR7D4	125958	RussLampel
WNK2	WNK2	65268	GO
ENSG00000207780	MIR648	693233	Ensembl
ENSG00000233990			Ensembl
CRCP	CRCP	27297	GO
ENSG00000207261	RNU6-738P	106479892	Ensembl
608	HNF4A	3172	GuideToPharmacologyGenes
ENSG00000231682	LINC01891	105373934	Ensembl
ENSG00000212100	MIR764	100313838	Ensembl
ENSG00000233460	RPL35AP31	100271640	Ensembl
ENSG00000234690			Ensembl
ENSG00000081692	JMJD4	65094	Ensembl
ENSG00000180370	PAK2	5062	Ensembl
FGFR2	FGFR2	2263	MyCancerGenome
ENSG00000206627	RNU6-969P	106479994	Ensembl
ENSG00000233534			Ensembl
SETBP1	SETBP1	26040	CKB
286530	P2RY8	286530	dGene
Q9NYM4	GPR83	10888	HopkinsGroom
ENSG00000282222			Ensembl
ENSG00000281058	DUX4L6	653544	Ensembl
ENSG00000127884	ECHS1	1892	Ensembl
ENSG00000142168	SOD1	6647	Ensembl
ENSG00000249343	LINC01333	101929082	Ensembl
SLC25A44	SLC25A44	9673	GO
ENSG00000249555	TMEM248P1	645841	Ensembl
ENSG00000254725			Ensembl
ENSG00000114200	BCHE	590	HingoraniCasas
ENSG00000206996	RNU6-842P	106481447	Ensembl
ENSG00000107077	KDM4C	23081	Ensembl
P07947	YES1	7525	TEND
ENSG00000251745	RNU7-124P	106479072	Ensembl
ENSG00000279674			Ensembl
ENSG00000138395	CDK15	65061	RussLampel
ENSG00000236876	TMSB4XP1	7115	Ensembl
ENSG00000177181	RIMKLA	284716	Ensembl
5792	PTPRF	5792	dGene
ENSG00000185721	DRG1	4733	Ensembl
ENSG00000279809			Ensembl
ENSG00000174123	TLR10	81793	HingoraniCasas
ENSG00000284277	MIR7162	102466227	Ensembl
ENSG00000205328	OR6C65	403282	Ensembl
ENSG00000252854	RN7SKP5	100873849	Ensembl
ENSG00000256513			Ensembl
1758	TLR8	51311	GuideToPharmacologyInteractions
ENSG00000260478			Ensembl
ENSG00000265064	MIR4692	100616410	Ensembl
ENSG00000130640	TUBGCP2	10844	Ensembl
RFC1	RFC1	5981	GO
ENSG00000176923	OR7A15P	26335	Ensembl
ENSG00000212276	RNA5SP292	100873545	Ensembl
ENSG00000264189			Ensembl
TTDC00283			TTD
OTUD5	OTUD5	55593	GO
ENSG00000254991			Ensembl
ENSG00000151892	GFRA1	2674	Ensembl
2219	STK3	6788	GuideToPharmacologyInteractions
SIRT3	SIRT3	23410	GO
ENSG00000204616	TRIM31	11074	Ensembl
ENSG00000198015	MRPL42	28977	Ensembl
ENSG00000183598	HIST2H3D	653604	HingoraniCasas
ENSG00000165169	DYNLT3	6990	Ensembl
IRS1	IRS1	3667	NCI
ENSG00000261723			Ensembl
ODC1	ODC1	4953	ChemblInteractions
ENSG00000202499	SNORD115-36	100033810	Ensembl
TTDS00258	PTH1R	5745	TTD
ENSG00000267105			Ensembl
1474	CST6	1474	dGene
ENSG00000213730	POLD2P1	391811	Ensembl
ENSG00000273725			Ensembl
AURKC	AURKC	6795	ClearityFoundationClinicalTrial
ENSG00000166948	TGM6	343641	Ensembl
ENSG00000126070	AGO3	192669	Ensembl
ENSG00000229855			Ensembl
ENSG00000234448			Ensembl
PD1	PDCD1	5133	ChemblInteractions
Q15147	PLCB4	5332	HopkinsGroom
ENSG00000128242	GAL3ST1	9514	Ensembl
AURORA B	AURKB	9212	TALC
VKOR	VKORC1	79001	ChemblInteractions
ENSG00000250258			Ensembl
IDH1	IDH1	3417	MskImpact
ENSG00000206796	RNU6-811P	106479925	Ensembl
Q9P1P5	TAAR2	9287	HopkinsGroom
ENSG00000043039	BARX2	8538	Ensembl
ENSG00000124731	TREM1	54210	HingoraniCasas
2149	PI4KB	5298	GuideToPharmacologyGenes
OR8D1	OR8D1	283159	GO
26695	OR2U1P	26695	dGene
ENSG00000131473	ACLY	47	Ensembl
OR2L5	OR2L5	81466	GO
CNGB1	CNGB1	1258	GO
FLVCR2	FLVCR2	55640	GO
ENSG00000236977	ANKRD44-IT1	101927547	Ensembl
ENSG00000222973	RNU2-25P	106480208	Ensembl
ENSG00000207989	MIR493	574450	Ensembl
ENSG00000048052	HDAC9	9734	Ensembl
ENSG00000264907	PRELID3BP3	100128712	Ensembl
ENSG00000263976	YWHAEP3	106480273	Ensembl
ENSG00000251219	LINC01217	100874276	Ensembl
ENSG00000257355			Ensembl
ENSG00000232416	BPESC1	60467	Ensembl
ENSG00000239195	SNORD5	692072	Ensembl
UBR5	UBR5	51366	GO
Q15858	SCN9A	6335	TEND
LAMA5	LAMA5	3911	NCI
PSMB1	PSMB1	5689	GO
ENSG00000198695	MT-ND6	4541	Ensembl
ENSG00000147883	CDKN2B	1030	Ensembl
ENSG00000225092			Ensembl
ENSG00000186731			RussLampel
ENSG00000282416			Ensembl
1274	HDC	3067	GuideToPharmacologyInteractions
ENSG00000089091	DZANK1	55184	Ensembl
SLC52A2	SLC52A2	79581	GO
P50416	CPT1A	1374	HopkinsGroom
E2F1	E2F1	1869	NCI
ENSG00000109424	UCP1	7350	RussLampel
ENSG00000179772	FOXS1	2307	Ensembl
HDGF	HDGF	3068	NCI
ENSG00000125733	TRIP10	9322	Ensembl
ENSG00000278434			Ensembl
ENSG00000251689			Ensembl
ENSG00000269296			Ensembl
ENSG00000163285	GABRG1	2565	Ensembl
ENSG00000106603	COA1	55744	Ensembl
80216	ALPK1	80216	dGene
ENSG00000272096	RN7SL715P	106479483	Ensembl
TTDC00140	PIK3CG	5294	TTD
ENSG00000272461			Ensembl
ENSG00000250548			Ensembl
ENSG00000162302	RPS6KA4	8986	Ensembl
ENSG00000064651	SLC12A2	6558	Ensembl
PRSS53	PRSS53	339105	GO
ENSG00000235615			Ensembl
ENSG00000234102	KRT19P4	100128041	Ensembl
ENSG00000113303	BTNL8	79908	Ensembl
ANGPT2	ANGPT2	285	NCI
Q86SQ4	ADGRG6	57211	HopkinsGroom
ENSG00000274501			Ensembl
2308	CSF2RB	1439	GuideToPharmacologyInteractions
ENSG00000185894	BPY2C	442868	Ensembl
TPSD1	TPSD1	23430	NCI
ENSG00000180113	TDRD6	221400	Ensembl
ENSG00000241590	RPL17P37	100271411	Ensembl
ENSG00000268669			Ensembl
390174	OR9G1	390174	dGene
ENSG00000122512	PMS2	5395	Ensembl
ENSG00000261070			Ensembl
ENSG00000170605	OR9K2	441639	RussLampel
ENSG00000230575			Ensembl
ENSG00000161798	AQP5	362	Ensembl
ENSG00000233607	LINC01392	104355291	Ensembl
ENSG00000249436			Ensembl
283092	OR4C13	283092	dGene
CBL	CBL	867	NCI
ENSG00000201761	RNU6-336P	106481285	Ensembl
ENSG00000196171	OR6K2	81448	RussLampel
ENSG00000284737			Ensembl
P51817	PRKX	5613	HopkinsGroom
Q13454	TUSC3	7991	HopkinsGroom
ENSG00000170803	OR2AG1	144125	RussLampel
ENSG00000112818	MEP1A	4224	HingoraniCasas
ENSG00000272936			Ensembl
ENSG00000146083	RNF44	22838	Ensembl
ENSG00000267061			Ensembl
VHL	VHL	7428	CKB
NUP35	NUP35	129401	GO
ENSG00000242220	TCP10L	140290	Ensembl
8909	ENDOU	8909	dGene
ENSG00000280166			Ensembl
ENSG00000236991	EDRF1-AS1	101927983	Ensembl
ENSG00000225424			Ensembl
ENSG00000243433			Ensembl
ENSG00000277072	STAG3L2	442582	Ensembl
ENSG00000066044	ELAVL1	1994	Ensembl
ENSG00000255553			Ensembl
ENSG00000254749	OR5BD1P	79483	Ensembl
ENSG00000164023	SGMS2	166929	Ensembl
ENSG00000213025	COX20P1	100507102	Ensembl
ENSG00000224865			Ensembl
ENSG00000271923	RNU6-86P	106479604	Ensembl
ENSG00000172965	MIR4435-2HG	541471	Ensembl
ENSG00000111879	FAM184A	79632	Ensembl
ENSG00000266129	SRP68P1	252841	Ensembl
ENSG00000016602	CLCA4	22802	HingoraniCasas
ENSG00000141569	TRIM65	201292	Ensembl
ENSG00000119446	RBM18	92400	Ensembl
ENSG00000228013			Ensembl
ENSG00000107338	SHB	6461	Ensembl
1550	CSNK2A2	1459	GuideToPharmacologyGenes
ENSG00000122884	P4HA1	5033	HingoraniCasas
ENSG00000272988			Ensembl
ENSG00000253954	HMGN1P38	643790	Ensembl
ENSG00000227905	MED6P1	100128990	Ensembl
523	KCNK13	56659	GuideToPharmacologyGenes
USP17L8	USP17L8	392188	GO
ENSG00000124334	IL9R	3581	Ensembl
ENSG00000049247	UTS2	10911	HingoraniCasas
ENSG00000255029			Ensembl
ENSG00000236154			Ensembl
ENSG00000183862	CNGA2	1260	RussLampel
ENSG00000250624	MTCYBP43	109729119	Ensembl
6650	CAPN15	6650	dGene
SLCO1C1	SLCO1C1	53919	GO
Q15303	ERBB4	2066	TdgClinicalTrial
ENSG00000153922	CHD1	1105	Ensembl
ENSG00000234288	OR1AA1P	79312	Ensembl
TGFB2	TGFB2	7042	GO
361	TACR2	6865	GuideToPharmacologyGenes
P22607	FGFR3	2261	TEND
250	GLP2R	9340	GuideToPharmacologyInteractions
ENSG00000111319	SCNN1A	6337	Ensembl
ENSG00000224060	ARSEP1	10033	Ensembl
ENSG00000167751	KLK2	3817	Ensembl
5251	PHEX	5251	dGene
ENSG00000140153	WDR20	91833	Ensembl
ENSG00000111450	STX2	2054	Ensembl
AR	AR	367	CarisMolecularIntelligence
P35236	PTPN7	5778	HopkinsGroom
ENSG00000239381			Ensembl
ENSG00000153560	UBP1	7342	Ensembl
ENSG00000109861	CTSC	1075	RussLampel
ENSG00000085831	TTC39A	22996	Ensembl
ENSG00000126903	SLC10A3	8273	RussLampel
ABL1	ABL1	25	BaderLabGenes
ENSG00000277672			Ensembl
ENSG00000163295	ALPI	248	HingoraniCasas
188	ADGRG3	222487	GuideToPharmacologyInteractions
ENSG00000171722	SPATA46	284680	Ensembl
ENSG00000220868	MRPL35P1	359742	Ensembl
SLC29A4	SLC29A4	222962	GO
ENSG00000235643	LINC01647	101929181	Ensembl
ENSG00000234072			Ensembl
ENSG00000271336	IGHD1OR15-1A	28335	Ensembl
ENSG00000233942			Ensembl
Q8IWK6	ADGRA3	166647	HopkinsGroom
P23786	CPT2	1376	TEND
ENSG00000183010	PYCR1	5831	Ensembl
ENSG00000198830	HMGN2	3151	Ensembl
ENSG00000283268			Ensembl
ENSG00000235444	PSMB3P2	130700	Ensembl
ENSG00000100567	PSMA3	5684	HingoraniCasas
ENSG00000114999	TTL	150465	HingoraniCasas
ENSG00000276814			Ensembl
PLA2G15	PLA2G15	23659	GO
ENSG00000233685	OR6L1P	390012	Ensembl
NUP58	NUP58	9818	GO
ENSG00000201510	RN7SKP217	106479191	Ensembl
ENSG00000229122	AGBL5-IT1	106481744	Ensembl
ENSG00000214711	CAPN14	440854	Ensembl
ENSG00000284251	MIR711	100313843	Ensembl
ENSG00000164334	FAM170A	340069	Ensembl
ENSG00000131873	CHSY1	22856	Ensembl
ENSG00000129744	ART1	417	HingoraniCasas
54504	CPVL	54504	dGene
ENSG00000221705	SNORA11E	101340250	Ensembl
ENSG00000239961	LILRA4	23547	HingoraniCasas
SLC36A4	SLC36A4	120103	GO
ENSG00000253934	MRPL49P2	346711	Ensembl
ENSG00000176253	OR4K13	390433	Ensembl
Q9UJT0	TUBE1	51175	HopkinsGroom
ENSG00000198873	GRK5	2869	RussLampel
ENSG00000125823	CSTL1	128817	Ensembl
ENSG00000238057	ZEB2-AS1	100303491	Ensembl
TAAR2	TAAR2	9287	GO
ENSG00000278390			Ensembl
P42224	STAT1	6772	TdgClinicalTrial
ENSG00000250127	LINC02108	101928600	Ensembl
ENSG00000222439	RNU6-994P	106480006	Ensembl
ENSG00000213449	GAPDHP28	441572	Ensembl
ENSG00000251940	SNORA15	677803	Ensembl
ENSG00000251754	RNU6-999P	106480008	Ensembl
2026	FYN	2534	GuideToPharmacologyGenes
TTDS00451	REN	5972	TTD
SLC13A4	SLC13A4	26266	GO
ENSG00000259043	BRD7P1	100288948	Ensembl
P06756	ITGAV	3685	HopkinsGroom
ENSG00000248916	NUP210P3	100419070	Ensembl
ENSG00000235756			Ensembl
ENSG00000178503	NECAP1P1	442668	Ensembl
ENSG00000274532			Ensembl
ENSG00000278732			Ensembl
ENSG00000236056	GAPDHP14	54050	Ensembl
FNTB	FNTB	2342	GO
ENSG00000187481	HSD3BP1	391076	RussLampel
DCD	DCD	117159	GO
ENSG00000101126	ADNP	23394	Ensembl
ENSG00000112294	ALDH5A1	7915	HingoraniCasas
ENSG00000258170			Ensembl
ENSG00000231979			Ensembl
ENSG00000251478			Ensembl
ENSG00000119943	PYROXD2	84795	Ensembl
ENSG00000271600			Ensembl
BCL-2	BCL2	596	TALC
ENSG00000167641	PPP1R14A	94274	Ensembl
ENSG00000136010	ALDH1L2	160428	Ensembl
1625	CASP9	842	GuideToPharmacologyGenes
11	HTR6	3362	GuideToPharmacologyInteractions
ENSG00000196151	WDSUB1	151525	Ensembl
ADAR	ADAR	103	GO
ENSG00000181785	OR5AS1	219447	Ensembl
ENSG00000271755			Ensembl
ENSG00000271337	NDE1P2	106480247	Ensembl
ENSG00000251258	RFPL4B	442247	Ensembl
ENSG00000223953	C1QTNF5	114902	HingoraniCasas
ENSG00000211626	IGKV6D-41	28869	Ensembl
ARF4	ARF4	378	GO
ENSG00000114204	SERPINI2	5276	HingoraniCasas
ENSG00000116717	GADD45A	1647	Ensembl
ENSG00000230054			Ensembl
ENSG00000144713	RPL32	6161	Ensembl
ENSG00000219712			Ensembl
ENSG00000182111	ZNF716	441234	Ensembl
ENSG00000259164			Ensembl
140609	NEK7	140609	dGene
ENSG00000227586	RPS26P39	100128168	Ensembl
ENSG00000233936			Ensembl
ENSG00000163703	CRELD1	78987	Ensembl
ENSG00000248956	HMGB1P44	100130279	Ensembl
ENSG00000220256			Ensembl
ENSG00000067900	ROCK1	6093	RussLampel
ENSG00000227072			Ensembl
ENSG00000183273	CCDC60	160777	Ensembl
ENSG00000226115			Ensembl
ENSG00000216359			Ensembl
ENSG00000131061	ZNF341	84905	Ensembl
ENSG00000138430	OLA1	29789	Ensembl
ENSG00000211920	IGHD6-13	28487	Ensembl
ENSG00000200508			Ensembl
ENSG00000126562	WNK4	65266	HingoraniCasas
ENSG00000234818			Ensembl
O95819	MAP4K4	9448	HopkinsGroom
ENSG00000278881			Ensembl
ENSG00000250746			Ensembl
ENSG00000179615	OR2AP1	121129	Ensembl
ENSG00000251257			Ensembl
ENSG00000173702	MUC13	56667	Ensembl
ENSG00000197953	AADACL2	344752	Ensembl
ENSG00000272034	SNORD14A	26822	Ensembl
ENSG00000185658	BRWD1	54014	Ensembl
ENSG00000249884	RNF103-CHMP3	100526767	Ensembl
ENSG00000275314			Ensembl
ENSG00000185127	C6ORF120	387263	HingoraniCasas
ENSG00000234369	TATDN1P1	728737	Ensembl
ENSG00000251893	SNORA70	26778	Ensembl
ENSG00000232973	CYP1B1-AS1	285154	Ensembl
ENSG00000082805	ERC1	23085	Ensembl
ENSG00000237722	MTND1P29	100873216	Ensembl
ENSG00000212445	SNORA48	652965	Ensembl
1664	ADAM19	8728	GuideToPharmacologyGenes
ENSG00000272248			Ensembl
ENSG00000249094			Ensembl
ENSG00000254157	IGKV2-18	28926	Ensembl
STAG3	STAG3	10734	CIViC
ENSG00000236928			Ensembl
ENSG00000133742	CA1	759	RussLampel
Q8NGF8	OR4B1	119765	HopkinsGroom
ENSG00000270521			Ensembl
ENSG00000235914	MACROD2-AS1	100379174	Ensembl
ENSG00000086967	MYBPC2	4606	Ensembl
ENSG00000184984	CHRM5	1133	Ensembl
ENSG00000079332	SAR1A	56681	Ensembl
ENSG00000201412			Ensembl
ENSG00000184708	EIF4ENIF1	56478	Ensembl
ENSG00000257995			Ensembl
ENSG00000283659			Ensembl
ENSG00000270618			Ensembl
ENSG00000231940	RPS7P3	440732	Ensembl
ENSG00000229788	LINC00388	100874153	Ensembl
ENSG00000119866	BCL11A	53335	Ensembl
ENSG00000170786	SDR16C5	195814	RussLampel
ENSG00000200473	RNA5SP507	100873558	Ensembl
ENSG00000149452	SLC22A8	9376	Ensembl
ENSG00000159884	CCDC107	203260	Ensembl
ENSG00000216307			Ensembl
128853	DUSP15	128853	dGene
ENSG00000121988	ZRANB3	84083	Ensembl
ENSG00000223978	ZNF736P1Y	442486	Ensembl
ENSG00000109610	SOD3	6649	RussLampel
EGFR	EGFR	1956	DoCM
ENSG00000211644	IGLV1-51	28820	HingoraniCasas
ENSG00000229466			Ensembl
ENSG00000169344	UMOD	7369	Ensembl
ENSG00000222126	RNU2-9P	106481636	Ensembl
P11597	CETP	1071	HopkinsGroom
ENSG00000112499	SLC22A2	6582	HingoraniCasas
HTR3A	HTR3A	3359	GO
ENSG00000273212			Ensembl
ENSG00000252230	SNORD111	692214	Ensembl
ENSG00000198056	PRIM1	5557	RussLampel
ENSG00000252321	RN7SKP83	106479131	Ensembl
2421	TMPRSS2	7113	GuideToPharmacologyGenes
EYA2	EYA2	2139	GO
ENSG00000254143			Ensembl
ENSG00000255850	TMEM5-AS1	104169670	Ensembl
ENSG00000090659	CD209	30835	HingoraniCasas
ENSG00000040731	CDH10	1008	Ensembl
ENSG00000249816	LINC00964	157381	Ensembl
ENSG00000179131			Ensembl
1874	CD40	958	GuideToPharmacologyInteractions
ENSG00000144659	SLC25A38	54977	Ensembl
ENSG00000165389	SPTSSA	171546	Ensembl
ENSG00000109079	TNFAIP1	7126	Ensembl
ENSG00000231747			Ensembl
ENSG00000162714	ZNF496	84838	Ensembl
ENSG00000215644	GCGR	2642	HingoraniCasas
ENSG00000177994	C2ORF73	129852	Ensembl
493	TRPM1	4308	GuideToPharmacologyInteractions
ZNF16	ZNF16	7564	GO
ENSG00000225338	RPL23AP18	728134	Ensembl
ENSG00000271032			Ensembl
ENSG00000215784	FAM72D	728833	Ensembl
ENSG00000251041			Ensembl
ENSG00000113732	ATP6V0E1	8992	Ensembl
ENSG00000229079			Ensembl
ENSG00000217325	PRELID1P1	728666	Ensembl
GSTM1	GSTM1	2944	NCI
ENSG00000204971			Ensembl
GADD45A	GADD45A	1647	GO
ENSG00000229248			Ensembl
1649	MMP27	64066	GuideToPharmacologyGenes
ENSG00000172519	OR10H5	284433	Ensembl
ENSG00000230636	RPL36P1	140697	Ensembl
ENSG00000200702			Ensembl
ENSG00000235472	EIF4A1P7	341784	Ensembl
ENSG00000248471			Ensembl
ENSG00000260158			Ensembl
IGLV1-44	IGLV1-44	28823	GO
ENSG00000206620	SNORD45C	692085	Ensembl
ENSG00000254350			Ensembl
TTDS00247	SRC	6714	TTD
ENSG00000167699	GLOD4	51031	Ensembl
ENSG00000251212	MTND5P4	100873200	Ensembl
GP6	GP6	51206	GO
ENSG00000147613	PSKH2	85481	Ensembl
ENSG00000259444			Ensembl
MYC	MYC	4609	GO
346517	OR6V1	346517	dGene
ENSG00000253666			Ensembl
ENSG00000074317	SNCB	6620	Ensembl
ENSG00000253438	PCAT1	100750225	Ensembl
O15399	GRIN2D	2906	HopkinsGroom
ENSG00000006016	CRLF1	9244	HingoraniCasas
Q99735	MGST2	4258	HopkinsGroom
ENSG00000248874	C5ORF17	439936	Ensembl
ENSG00000064666	CNN2	1265	Ensembl
ENSG00000188157	AGRN	375790	HingoraniCasas
ENSG00000107140	TESK1	7016	RussLampel
ENSG00000264371	MIR4425	100616365	Ensembl
ENSG00000133872	SARAF	51669	Ensembl
ENSG00000130988	RGN	9104	Ensembl
ENSG00000244671	RN7SL280P	106480498	Ensembl
ENSG00000222001			Ensembl
ENSG00000278705	HIST1H4B	8366	Ensembl
ENSG00000203852	HIST2H3A	333932	HingoraniCasas
ENSG00000106089	STX1A	6804	Ensembl
ENSG00000207728	MIR449B	693123	Ensembl
338398	TAS2R60	338398	dGene
ENSG00000212459	RNU6-695P	106481400	Ensembl
ENSG00000240096			Ensembl
ENSG00000168124	OR1F1	4992	Ensembl
ENSG00000277191			Ensembl
ENSG00000249975	OR5H3P	79309	Ensembl
ENSG00000215493			Ensembl
ENSG00000244086			Ensembl
ENSG00000277689			Ensembl
ENSG00000259869			Ensembl
ENSG00000242362	CT47A2	728090	Ensembl
ENSG00000225416			Ensembl
ENSG00000257395			Ensembl
ENSG00000233144			Ensembl
ENSG00000156136	DCK	1633	Ensembl
ENSG00000198848	CES1	1066	Ensembl
ENSG00000138135	CH25H	9023	Ensembl
ENSG00000266194	MIR4661	100616245	Ensembl
USP26	USP26	83844	GO
Q16706	MAN2A1	4124	HopkinsGroom
ENSG00000199472			Ensembl
OR6P1	OR6P1	128366	GO
ENSG00000279997			Ensembl
ENSG00000277490			Ensembl
ENSG00000107262	BAG1	573	Ensembl
ENSG00000257337			Ensembl
ENSG00000101447	FAM83D	81610	Ensembl
ENSG00000231280	SALL4P6	391530	Ensembl
Q9NRR2	TPSG1	25823	HopkinsGroom
ENSG00000213926	MSRB1P1	441849	Ensembl
MPL	MPL	4352	MskImpact
ENSG00000198642	KLHL9	55958	HingoraniCasas
ENSG00000261270			Ensembl
P01589	IL2RA	3559	TEND
ENSG00000251717	RNA5SP419	100873670	Ensembl
ENSG00000137814	HAUS2	55142	Ensembl
ENSG00000186562	DEFB105A	245908	HingoraniCasas
GRB2	GRB2	2885	GO
2811	GP1BA	2811	GuideToPharmacologyInteractions
IGHM	IGHM	3507	GO
ENSG00000149532	CPSF7	79869	Ensembl
ENSG00000015153	YAF2	10138	RussLampel
1935	ATR	545	GuideToPharmacologyGenes
ENSG00000156709	AIFM1	9131	Ensembl
ENSG00000251563	IARS2P1	642461	Ensembl
ENSG00000151468	CCDC3	83643	Ensembl
PPP1R14D	PPP1R14D	54866	GO
CAMKV	CAMKV	79012	GO
ENSG00000187474	FPR3	2359	RussLampel
ENSG00000223799	IL10RB-AS1	100288432	Ensembl
ENSG00000185339	TCN2	6948	HingoraniCasas
442104	OR7E86P	442104	dGene
ENSG00000246820			Ensembl
ENSG00000261054			Ensembl
ENSG00000080224	EPHA6	285220	HingoraniCasas
ENSG00000255316	MTND6P25	107075262	Ensembl
ENSG00000249406			Ensembl
ENSG00000258773			Ensembl
ENSG00000155511	GRIA1	2890	HingoraniCasas
ENSG00000162989	KCNJ3	3760	HingoraniCasas
ENSG00000206708	RNU6-1227P	106481567	Ensembl
ENSG00000237133			Ensembl
ENSG00000004487	KDM1A	23028	RussLampel
GFI1	GFI1	2672	GO
ENSG00000187630	DHRS4L2	317749	HingoraniCasas
ENSG00000170374	SP7	121340	Ensembl
ENSG00000199630			Ensembl
ENSG00000172020	GAP43	2596	Ensembl
ENSG00000267433			Ensembl
ENSG00000214253	FIS1	51024	Ensembl
ENSG00000138180	CEP55	55165	Ensembl
ENSG00000121892	PDS5A	23244	Ensembl
ENSG00000112379	ARFGEF3	57221	Ensembl
ENSG00000225960			Ensembl
CHMP3	CHMP3	51652	GO
HMCN2	HMCN2	256158	GO
ENSG00000226649			Ensembl
PIK3R5	PIK3R5	23533	GO
ENSG00000280303			Ensembl
CACNA2D1	CACNA2D1	781	GO
1445	CSK	1445	dGene
PRKAB1	PRKAB1	5564	GO
1361	CYP17A1	1586	GuideToPharmacologyInteractions
P16050	ALOX15	246	HopkinsGroom
ENSG00000144481	TRPM8	79054	HingoraniCasas
ENSG00000113319	RASGRF2	5924	Ensembl
ENSG00000239969			Ensembl
ENSG00000106617	PRKAG2	51422	Ensembl
ENSG00000250263	LINC02509	105377556	Ensembl
CCL5	CCL5	6352	NCI
ENSG00000284639			Ensembl
ENSG00000139239			Ensembl
ENSG00000261684			Ensembl
ENSG00000233336			Ensembl
ENSG00000202264	RNA5SP77	100873311	Ensembl
ENSG00000198160	MIER1	57708	Ensembl
ENSG00000254671	STT3A-AS1	105369550	Ensembl
ENSG00000256557			Ensembl
ENSG00000249881			Ensembl
ENSG00000279678			Ensembl
ENSG00000164638	SLC29A4	222962	Ensembl
ENSG00000267704	FRG2LP	106480352	Ensembl
ENSG00000203362			Ensembl
23203	PMPCA	23203	dGene
ENSG00000263750	MIR548AV	100847083	Ensembl
